game_id,reference,scheduled,status,season_year,season_type,home_id,home_alias,home_name,home_score,away_id,away_alias,away_name,away_score,home_q1,away_q1,home_q2,away_q2,home_q3,away_q3,home_q4,away_q4,home_ot1,away_ot1,home_ot2,away_ot2,home_ot3,away_ot3,home_ot4,away_ot4,elo_home_pre,elo_away_pre,elo_home_post,elo_away_post,elo_diff_pre
bab1225d-4bf7-4d89-9ad9-345cbaca4ce2,22500087,2025-10-23T01:00:00+00:00,closed,2025,REG,583ece50-fb46-11e1-82cb-f4ce4684ea4c,UTA,Jazz,129,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,LAC,Clippers,108,43,19,35,28,30,33,21,28,,,,,,,,,1500.0,1500.0,1508.2900264265638,1491.7099735734362,0.0
1661d7f0-ee47-47d2-9887-4d0692405365,22500004,2025-10-23T01:30:00+00:00,closed,2025,REG,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,Mavericks,92,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,SAS,Spurs,125,29,28,22,32,21,33,20,32,,,,,,,,,1500.0,1500.0,1488.2900264265638,1511.7099735734362,0.0
0c1087ab-0c42-4a54-873f-9107f6a229d8,22500088,2025-10-23T02:00:00+00:00,closed,2025,REG,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,PHX,Suns,120,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,SAC,Kings,116,19,29,35,42,36,21,30,24,,,,,,,,,1500.0,1500.0,1508.2900264265638,1491.7099735734362,0.0
8b9e2b5a-e89b-4b4e-81dc-0ad923fb14c2,22500089,2025-10-23T02:00:00+00:00,closed,2025,REG,583ed056-fb46-11e1-82cb-f4ce4684ea4c,POR,Trail Blazers,114,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,MIN,Timberwolves,118,35,33,26,24,34,31,19,30,,,,,,,,,1500.0,1500.0,1488.2900264265638,1511.7099735734362,0.0
cfdbd61e-5a31-43e9-835d-d20cc3fbc118,22500005,2025-10-23T23:30:00+00:00,closed,2025,REG,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,IND,Pacers,135,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,OKC,Thunder,141,25,22,22,32,31,27,35,32,11.0,11.0,11.0,17.0,,,,,1500.0,1508.2900264265638,1488.52256033523,1519.7674660913337,-8.290026426563827
59b2caa3-dcb2-49b6-a39c-3ec99875f2fc,22500006,2025-10-24T02:00:00+00:00,closed,2025,REG,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,Warriors,137,583ed102-fb46-11e1-82cb-f4ce4684ea4c,DEN,Nuggets,131,27,31,34,39,33,24,26,26,17.0,11.0,,,,,,,1511.7099735734362,1500.0,1519.6748122314486,1492.0351613419875,11.709973573436173
3ef41571-c5af-41e5-846b-8a5b4aaf3cf2,22500092,2025-10-24T22:30:00+00:00,closed,2025,REG,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,Raptors,116,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,MIL,Bucks,122,19,27,35,25,32,34,30,36,,,,,,,,,1511.7099735734362,1508.2900264265638,1499.904607872375,1520.095392127625,3.419947146872346
02c5c217-0ba7-496b-860d-74c19daa5d36,22500090,2025-10-24T23:00:00+00:00,closed,2025,REG,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,Magic,107,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,ATL,Hawks,111,24,25,37,26,25,27,21,33,,,,,,,,,1508.2900264265638,1488.2900264265638,1496.0272900235009,1500.5527628296268,20.0
28bf57c1-11c5-454f-a246-1c36b8b46c64,22500091,2025-10-24T23:30:00+00:00,closed,2025,REG,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,BKN,Nets,124,583ec773-fb46-11e1-82cb-f4ce4684ea4c,CLE,Cavaliers,131,23,34,28,29,35,45,38,23,,,,,,,,,1491.7099735734362,1491.7099735734362,1480.0,1503.4199471468723,0.0
59d9f86a-963c-4e08-b2d9-4eac66e4c734,22500018,2025-10-24T23:30:00+00:00,closed,2025,REG,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,NYK,Knicks,105,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,BOS,Celtics,95,22,30,42,14,18,21,23,30,,,,,,,,,1508.2900264265638,1488.2900264265638,1516.0272900235009,1480.5527628296268,20.0
df787731-3778-4cc5-909e-17bdb5498b51,22500093,2025-10-25T00:00:00+00:00,closed,2025,REG,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,HOU,Rockets,111,583ec928-fb46-11e1-82cb-f4ce4684ea4c,DET,Pistons,115,33,32,23,31,30,24,25,28,,,,,,,,,1491.7099735734362,1491.7099735734362,1480.0,1503.4199471468723,0.0
1a547126-9a36-4d69-824f-2b7d0c934499,22500095,2025-10-25T00:00:00+00:00,closed,2025,REG,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,NOP,Pelicans,116,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,SAS,Spurs,120,27,30,31,27,22,25,27,25,9.0,13.0,,,,,,,1491.7099735734362,1511.7099735734362,1480.5637408981904,1522.856206248682,-20.0
8e0156cc-acde-40f3-9b2d-bb3f76a6b555,22500094,2025-10-25T00:00:00+00:00,closed,2025,REG,583eca88-fb46-11e1-82cb-f4ce4684ea4c,MEM,Grizzlies,114,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,MIA,Heat,146,25,44,22,42,29,28,38,32,,,,,,,,,1508.2900264265638,1491.7099735734362,1496.1208896698633,1503.8791103301367,16.580052853127654
5e8230c9-907e-4827-a1f9-10eeac92326c,22500096,2025-10-25T00:30:00+00:00,closed,2025,REG,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,Mavericks,107,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,WAS,Wizards,117,35,28,17,30,26,33,29,26,,,,,,,,,1488.2900264265638,1491.7099735734362,1476.675766638928,1503.324233361072,-3.419947146872346
2de6eaea-abe8-490c-8741-0b9ad5b6c334,22500098,2025-10-25T02:00:00+00:00,closed,2025,REG,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,SAC,Kings,105,583ece50-fb46-11e1-82cb-f4ce4684ea4c,UTA,Jazz,104,31,24,18,22,29,30,27,28,,,,,,,,,1491.7099735734362,1508.2900264265638,1500.4667127899224,1499.5332872100776,-16.580052853127654
33e5a9d3-b4fe-4088-8f88-09e6bdd0df02,22500019,2025-10-25T02:00:00+00:00,closed,2025,REG,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,LAL,Lakers,128,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,MIN,Timberwolves,110,36,40,32,23,40,31,20,16,,,,,,,,,1488.2900264265638,1511.7099735734362,1497.241041050063,1502.758958949937,-23.419947146872346
9d183f4a-73b3-4ac8-8f58-a48b594afe74,22500097,2025-10-25T02:00:00+00:00,closed,2025,REG,583ed056-fb46-11e1-82cb-f4ce4684ea4c,POR,Trail Blazers,139,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,Warriors,119,28,28,41,28,34,35,36,28,,,,,,,,,1488.2900264265638,1519.6748122314486,1497.4682716049222,1510.4965670530903,-31.384785804884814
19850843-6a5c-4479-a7d2-27f844b8a4c7,22500099,2025-10-25T02:30:00+00:00,closed,2025,REG,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,LAC,Clippers,129,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,PHX,Suns,102,34,33,38,23,34,21,23,25,,,,,,,,,1491.7099735734362,1508.2900264265638,1500.4667127899224,1499.5332872100776,-16.580052853127654
8e139915-e199-4aab-8811-d1a942ef8e85,22500100,2025-10-25T23:00:00+00:00,closed,2025,REG,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,Magic,98,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,CHI,Bulls,110,30,29,19,23,31,31,18,27,,,,,,,,,1496.0272900235009,1508.2900264265638,1484.6618825955775,1519.6554338544872,-12.262736403062945
9b08482f-a071-4a93-8e25-2c78ea8da5ac,22500102,2025-10-25T23:30:00+00:00,closed,2025,REG,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,PHI,76ers,125,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,CHA,Hornets,121,36,29,25,29,25,38,39,25,,,,,,,,,1511.7099735734362,1508.2900264265638,1519.904607872375,1500.095392127625,3.419947146872346
5932ddf0-170a-4ccb-a5ac-855aa3a7c0fe,22500101,2025-10-25T23:30:00+00:00,closed,2025,REG,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,ATL,Hawks,100,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,OKC,Thunder,117,26,31,29,29,25,39,20,18,,,,,,,,,1500.5527628296268,1519.7674660913337,1489.3842302776088,1530.9359986433517,-19.214703261706973
ca96af69-b354-4e78-888a-19983b03dfeb,22500103,2025-10-26T00:00:00+00:00,closed,2025,REG,583eca88-fb46-11e1-82cb-f4ce4684ea4c,MEM,Grizzlies,128,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,IND,Pacers,103,23,21,37,31,43,32,25,19,,,,,,,,,1496.1208896698633,1488.52256033523,1504.1994379072241,1480.4440120978693,7.598329334633263
24f16339-521b-4849-a065-49f409abbde9,22500104,2025-10-26T01:00:00+00:00,closed,2025,REG,583ed102-fb46-11e1-82cb-f4ce4684ea4c,DEN,Nuggets,133,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,PHX,Suns,111,34,28,37,26,29,29,33,28,,,,,,,,,1492.0351613419875,1499.5332872100776,1500.535434016983,1491.0330145350822,-7.498125868090028
4701e677-6814-41cc-bb1c-b8435c0f2589,22500105,2025-10-26T18:00:00+00:00,closed,2025,REG,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,SAS,Spurs,118,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,BKN,Nets,107,31,24,38,24,19,33,30,26,,,,,,,,,1522.856206248682,1480.0,1529.9793248982526,1472.8768813504294,42.85620624868193
63217aa1-52a6-4613-87ad-85ff11a2ad51,22500106,2025-10-26T19:30:00+00:00,closed,2025,REG,583ec928-fb46-11e1-82cb-f4ce4684ea4c,DET,Pistons,119,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,BOS,Celtics,113,24,33,36,25,34,23,25,32,,,,,,,,,1503.4199471468723,1480.5527628296268,1511.0790594709945,1472.8936505055046,22.867184317245574
5825538f-0357-4c4c-8c33-71dba119ceec,22500108,2025-10-26T22:00:00+00:00,closed,2025,REG,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,MIA,Heat,115,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,NYK,Knicks,107,24,27,33,27,31,27,27,26,,,,,,,,,1503.8791103301367,1516.0272900235009,1512.5104673119147,1507.3959330417229,-12.148179693364227
a8049bbf-714c-4b7b-b9c8-19c3e96fd2f9,22500109,2025-10-26T22:00:00+00:00,closed,2025,REG,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,WAS,Wizards,113,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,CHA,Hornets,139,30,31,32,20,26,44,25,44,,,,,,,,,1503.324233361072,1500.095392127625,1491.5241893789605,1511.8954361097365,3.2288412334469285
d4044fdc-ba87-4c2b-9c3c-120a9f194e3a,22500107,2025-10-26T22:00:00+00:00,closed,2025,REG,583ec773-fb46-11e1-82cb-f4ce4684ea4c,CLE,Cavaliers,118,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,MIL,Bucks,113,29,31,36,25,21,28,32,29,,,,,,,,,1503.4199471468723,1520.095392127625,1512.1793896229428,1511.3359496515545,-16.675444980752673
5fdbb203-46a1-4dac-884d-d5a9c8b7a40d,22500110,2025-10-26T23:00:00+00:00,closed,2025,REG,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,MIN,Timberwolves,114,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,IND,Pacers,110,28,28,30,32,28,17,28,33,,,,,,,,,1502.758958949937,1480.4440120978693,1510.4331005362774,1472.769870511529,22.314946852067806
e9f09374-9b4e-40f5-89be-4759dd3acbd7,22500111,2025-10-26T23:30:00+00:00,closed,2025,REG,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,Mavericks,139,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,Raptors,129,32,32,32,34,39,25,36,38,,,,,,,,,1476.675766638928,1499.904607872375,1485.621341632038,1490.9590328792651,-23.22884123344693
56dc7bc4-bc9d-4f60-8b4b-93ae8d56339f,22500113,2025-10-27T01:00:00+00:00,closed,2025,REG,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,SAC,Kings,120,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,LAL,Lakers,127,27,36,35,26,28,33,30,32,,,,,,,,,1500.4667127899224,1497.241041050063,1488.6667570774684,1509.040996762517,3.2256717398595356
26013712-503f-4fb1-9846-e11c23941edf,22500112,2025-10-27T01:00:00+00:00,closed,2025,REG,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,LAC,Clippers,114,583ed056-fb46-11e1-82cb-f4ce4684ea4c,POR,Trail Blazers,107,34,23,21,37,32,22,27,25,,,,,,,,,1500.4667127899224,1497.4682716049222,1508.6730861499984,1489.2618982448462,2.9984411850002743
3ba36203-f0bd-4cca-88af-f24e24f8d719,22500114,2025-10-27T23:00:00+00:00,closed,2025,REG,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,PHI,76ers,136,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,Magic,124,33,28,39,32,29,34,35,30,,,,,,,,,1519.904607872375,1484.6618825955775,1527.229966236691,1477.3365242312614,35.2427252767975
b353a7b1-a19d-47d3-9baf-2a0d0cd6375a,22500007,2025-10-27T23:00:00+00:00,closed,2025,REG,583ec928-fb46-11e1-82cb-f4ce4684ea4c,DET,Pistons,95,583ec773-fb46-11e1-82cb-f4ce4684ea4c,CLE,Cavaliers,116,24,33,17,30,25,27,29,26,,,,,,,,,1511.0790594709945,1512.1793896229428,1499.3998464654123,1523.858602628525,-1.1003301519483557
804c758c-2013-4df0-9db9-5eebf1b162be,22500117,2025-10-28T00:00:00+00:00,closed,2025,REG,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,NOP,Pelicans,90,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,BOS,Celtics,122,26,34,28,31,24,22,12,35,,,,,,,,,1480.5637408981904,1472.8936505055046,1468.640300021149,1484.817091382546,7.670090392685779
89f4794b-308f-4b6b-bd50-6fa23eab8fb1,22500118,2025-10-28T00:00:00+00:00,closed,2025,REG,583ecd4f-fb46-11e1-82cb-f4ce4684ea4c,SAS,Spurs,121,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,Raptors,103,41,29,28,21,26,28,26,25,,,,,,,,,1529.9793248982526,1490.9590328792651,1537.2040308411547,1483.734326936363,39.02029201898745
ae4e0833-15ee-49aa-931f-144fbb4f44ed,22500115,2025-10-28T00:00:00+00:00,closed,2025,REG,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,CHI,Bulls,128,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,ATL,Hawks,123,27,35,30,23,41,34,30,31,,,,,,,,,1519.6554338544872,1489.3842302776088,1527.114149020381,1481.925515111715,30.271203576878406
c8c0760b-538f-472b-88cc-98f2ae2a8008,22500116,2025-10-28T00:00:00+00:00,closed,2025,REG,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,HOU,Rockets,137,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,BKN,Nets,109,42,25,29,35,32,17,34,32,,,,,,,,,1480.0,1472.8768813504294,1488.0917243788,1464.7851569716292,7.1231186495706424
81354053-a09c-4efc-8d2d-c38bbd93c7de,22500119,2025-10-28T00:30:00+00:00,closed,2025,REG,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,Mavericks,94,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,OKC,Thunder,101,24,28,18,20,27,39,25,14,,,,,,,,,1485.621341632038,1530.9359986433517,1475.198915018587,1541.3584252568025,-45.314657011313784
66076682-4dfb-4986-bcff-7b4ffba61a2c,22500120,2025-10-28T01:00:00+00:00,closed,2025,REG,583ece50-fb46-11e1-82cb-f4ce4684ea4c,UTA,Jazz,138,583ecfa8-fb46-11e1-82cb-f4ce4684ea4c,PHX,Suns,134,39,27,25,34,30,25,30,38,14.0,10.0,,,,,,,1499.5332872100776,1491.0330145350822,1507.5868463900097,1482.97945535515,8.500272674995358
925ec994-6b57-41d3-bec8-45529822b291,22500008,2025-10-28T01:30:00+00:00,closed,2025,REG,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,MIN,Timberwolves,114,583ed102-fb46-11e1-82cb-f4ce4684ea4c,DEN,Nuggets,127,30,34,35,23,29,45,20,25,,,,,,,,,1510.4331005362774,1500.535434016983,1498.4479937632818,1512.5205407899784,9.89766651929449
e205a4ae-15cb-4d4d-8463-7fdc7196b2ac,22500121,2025-10-28T02:00:00+00:00,closed,2025,REG,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,Warriors,131,583eca88-fb46-11e1-82cb-f4ce4684ea4c,MEM,Grizzlies,118,36,37,29,24,36,24,30,33,,,,,,,,,1510.4965670530903,1504.1994379072241,1518.6112099452275,1496.084795015087,6.297129145866165
1dcc15de-bf49-4b53-adb6-8219d4dfa2d3,22500122,2025-10-28T02:30:00+00:00,closed,2025,REG,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,LAL,Lakers,108,583ed056-fb46-11e1-82cb-f4ce4684ea4c,POR,Trail Blazers,122,24,28,27,29,26,32,31,33,,,,,,,,,1509.040996762517,1489.2618982448462,1496.7842937514636,1501.5186012558995,19.779098517670718
468e3c63-38d5-4aff-9876-64dd432635c7,22500123,2025-10-28T23:00:00+00:00,closed,2025,REG,583ec8d4-fb46-11e1-82cb-f4ce4684ea4c,WAS,Wizards,134,583ec87d-fb46-11e1-82cb-f4ce4684ea4c,PHI,76ers,139,40,32,32,36,38,26,16,32,8.0,13.0,,,,,,,1491.5241893789605,1527.229966236691,1480.8260828365308,1537.9280727791208,-35.7057768577306
9e091032-ed94-4f70-9fa3-db8a3fe67dcc,22500124,2025-10-28T23:30:00+00:00,closed,2025,REG,583ecea6-fb46-11e1-82cb-f4ce4684ea4c,MIA,Heat,144,583ec97e-fb46-11e1-82cb-f4ce4684ea4c,CHA,Hornets,117,37,34,39,26,29,28,39,29,,,,,,,,,1512.5104673119147,1511.8954361097365,1520.783314544386,1503.6225888772651,0.6150312021782156
812b1203-ca9b-49b3-b2b4-97a9181e4555,22500126,2025-10-29T00:00:00+00:00,closed,2025,REG,583ecfff-fb46-11e1-82cb-f4ce4684ea4c,OKC,Thunder,107,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,SAC,Kings,101,24,29,34,33,22,21,27,18,,,,,,,,,1541.3584252568025,1488.6667570774684,1548.224051945273,1481.801130388998,52.6916681793341
91436555-e91e-43a3-bf00-9be49fe2f2b8,22500125,2025-10-29T00:00:00+00:00,closed,2025,REG,583ecefd-fb46-11e1-82cb-f4ce4684ea4c,MIL,Bucks,121,583ec70e-fb46-11e1-82cb-f4ce4684ea4c,NYK,Knicks,111,27,26,32,45,35,20,27,20,,,,,,,,,1511.3359496515545,1507.3959330417229,1519.5161069561432,1499.2157757371342,3.940016609831673
0e01102b-3c45-48d8-8f28-62ac9eb9c28f,22500127,2025-10-29T03:00:00+00:00,closed,2025,REG,583ec825-fb46-11e1-82cb-f4ce4684ea4c,GSW,Warriors,98,583ecdfb-fb46-11e1-82cb-f4ce4684ea4c,LAC,Clippers,79,33,25,13,24,32,14,20,16,,,,,,,,,1518.6112099452275,1508.6730861499984,1526.624984631131,1500.659311464095,9.938123795229103
33d182c4-d1f7-4282-9401-4102c58eaca1,22500131,2025-10-29T22:30:00+00:00,closed,2025,REG,583ecda6-fb46-11e1-82cb-f4ce4684ea4c,TOR,Raptors,121,583ecb3a-fb46-11e1-82cb-f4ce4684ea4c,HOU,Rockets,139,30,39,33,31,28,36,30,33,,,,,,,,,1483.734326936363,1488.0917243788,1472.1463574183433,1499.6796938968198,-4.3573974424371045
d3bf9e84-e9f8-438e-af3e-1c79d6535cf7,22500128,2025-10-29T23:00:00+00:00,closed,2025,REG,583eccfa-fb46-11e1-82cb-f4ce4684ea4c,BOS,Celtics,125,583ec773-fb46-11e1-82cb-f4ce4684ea4c,CLE,Cavaliers,105,40,42,35,18,23,25,27,20,,,,,,,,,1484.817091382546,1523.858602628525,1494.2145882263883,1514.4611057846828,-39.04151124597888
ff5b322d-d4a1-4c59-9303-9ec645f2df7e,22500129,2025-10-29T23:00:00+00:00,closed,2025,REG,583ec928-fb46-11e1-82cb-f4ce4684ea4c,DET,Pistons,135,583ed157-fb46-11e1-82cb-f4ce4684ea4c,ORL,Magic,116,29,36,36,28,36,28,34,24,,,,,,,,,1499.3998464654123,1477.3365242312614,1507.080839760569,1469.6555309361047,22.063322234150974
6c2b2441-4e41-4163-a39c-7d96ee5d4f93,22500130,2025-10-29T23:30:00+00:00,closed,2025,REG,583ec9d6-fb46-11e1-82cb-f4ce4684ea4c,BKN,Nets,112,583ecb8f-fb46-11e1-82cb-f4ce4684ea4c,ATL,Hawks,117,27,34,24,30,32,30,29,23,,,,,,,,,1464.7851569716292,1481.925515111715,1453.557776968148,1493.1528951151963,-17.14035814008571
bc95fda1-db42-4009-945d-ee616c85af01,22500132,2025-10-30T00:00:00+00:00,closed,2025,REG,583ec5fd-fb46-11e1-82cb-f4ce4684ea4c,CHI,Bulls,126,583ed0ac-fb46-11e1-82cb-f4ce4684ea4c,SAC,Kings,113,36,33,26,31,39,27,25,22,,,,,,,,,1527.114149020381,1481.801130388998,1534.1725401830672,1474.7427392263119,45.3130186313831
5e007767-9ee5-4507-bf8e-0cdb324e1ea0,22500133,2025-10-30T00:30:00+00:00,closed,2025,REG,583ecf50-fb46-11e1-82cb-f4ce4684ea4c,DAL,Mavericks,107,583ec7cd-fb46-11e1-82cb-f4ce4684ea4c,IND,Pacers,105,25,30,27,25,29,19,26,31,,,,,,,,,1475.198915018587,1472.769870511529,1483.4211543464403,1464.5476311836758,2.4290445070580517
859ae985-dacb-40b5-98dc-35e85d360c0d,22500135,2025-10-30T01:00:00+00:00,closed,2025,REG,583ece50-fb46-11e1-82cb-f4ce4684ea4c,UTA,Jazz,134,583ed056-fb46-11e1-82cb-f4ce4684ea4c,POR,Trail Blazers,136,43,33,30,46,25,38,36,19,,,,,,,,,1507.5868463900097,1501.5186012558995,1495.7078437134285,1513.3976039324807,6.068245134110157
878a2a3c-55b5-4e5e-a5a4-588057a81645,22500134,2025-10-30T01:00:00+00:00,closed,2025,REG,583ed102-fb46-11e1-82cb-f4ce4684ea4c,DEN,Nuggets,122,583ecc9a-fb46-11e1-82cb-f4ce4684ea4c,NOP,Pelicans,88,34,25,19,22,39,11,30,30,,,,,,,,,1512.5205407899784,1468.640300021149,1519.6166477457853,1461.5441930653421,43.88024076882948
ac3d29cf-e960-459a-b76a-5f1d523b9881,22500136,2025-10-30T01:30:00+00:00,closed,2025,REG,583eca2f-fb46-11e1-82cb-f4ce4684ea4c,MIN,Timberwolves,115,583ecae2-fb46-11e1-82cb-f4ce4684ea4c,LAL,Lakers,116,34,32,24,30,28,35,29,19,,,,,,,,,1498.4479937632818,1496.7842937514636,1486.6915736067792,1508.5407139079662,1.663700011818264
